# plants telemetry experiment - schema_version=2 mode=experiment experiment_id=20260701_180122_p04_p05_water_halfcup_quartercup subject=p04_p05_water_halfcup_quartercup sample_rate_s=1.0 logger=experiment_capture_0_1
# fw=0.7.0 - schema v1, 4 soil sensors, supervisor-driven (autonomous dosing DISARMED; manual !water; fail-safe OFF)
# log_start_utc=2026-07-01T18:01:24.941Z tz_offset=-05:00 mode=experiment - isolated experiment capture; NOT a monitor log (never stitch into the baseline)
record_type,timestamp_utc,timestamp_local,sample_id,session_id,device_id,firmware_version,logger_version,millis_ms,sensor_model,sensor_id,sensor_position,channel,raw_value,value,unit,quality_flag,temp_context_c,rh_context_pct,pressure_context_hpa,event_id,payload,notes,mode,subject,experiment_id,sample_rate_s,label
plants.env,2026-07-01T18:01:28.910Z,2026-07-01 13:01:28.910,45,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5692,AS7263,as7263,breadboard_near_esp32,nir_730,1017,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:28.977Z,2026-07-01 13:01:28.977,46,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5692,AS7263,as7263,breadboard_near_esp32,nir_760,1436,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:29.060Z,2026-07-01 13:01:29.060,47,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5692,AS7263,as7263,breadboard_near_esp32,nir_810,2743,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:29.147Z,2026-07-01 13:01:29.147,48,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,5692,AS7263,as7263,breadboard_near_esp32,nir_860,51201,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.soil,2026-07-01T18:01:29.294Z,2026-07-01 13:01:29.294,49,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6436,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3068,,,OK,,,,,level=air-dry;role=diag;spread=11;gpio=36,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s3
plants.soil,2026-07-01T18:01:29.376Z,2026-07-01 13:01:29.376,50,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6436,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3134,,,OK,,,,,level=air-dry;role=diag;spread=27;gpio=39,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s4
plants.soil,2026-07-01T18:01:29.447Z,2026-07-01 13:01:29.447,51,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6436,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,2701,,,OK,,,,,level=dry;role=disp;spread=41;gpio=34,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s1
plants.soil,2026-07-01T18:01:29.510Z,2026-07-01 13:01:29.510,52,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6436,UMLIFE_v2_TLC555,s2,origplant,soil_moisture,2633,,,OK,,,,,level=dry;role=disp;spread=10;gpio=35,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s2
plants.env,2026-07-01T18:01:29.595Z,2026-07-01 13:01:29.595,53,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6702,SHT45,sht45,breadboard_near_esp32,ambient_temp,26994,27.08,degC,OK,,,,,mount=breadboard_near_esp32,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,sht45
plants.env,2026-07-01T18:01:29.666Z,2026-07-01 13:01:29.666,54,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6702,SHT45,sht45,breadboard_near_esp32,ambient_rh,28719,48.78,pctRH,OK,,,,,mount=breadboard_near_esp32,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,sht45
plants.env,2026-07-01T18:01:29.767Z,2026-07-01 13:01:29.767,55,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6702,AS7263,as7263,breadboard_near_esp32,nir_610,554,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:29.845Z,2026-07-01 13:01:29.845,56,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6702,AS7263,as7263,breadboard_near_esp32,nir_680,45632,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:29.917Z,2026-07-01 13:01:29.917,57,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6702,AS7263,as7263,breadboard_near_esp32,nir_730,1017,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:30.002Z,2026-07-01 13:01:30.002,58,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6702,AS7263,as7263,breadboard_near_esp32,nir_760,1438,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:30.078Z,2026-07-01 13:01:30.078,59,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6702,AS7263,as7263,breadboard_near_esp32,nir_810,2748,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.env,2026-07-01T18:01:30.144Z,2026-07-01 13:01:30.144,60,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,6702,AS7263,as7263,breadboard_near_esp32,nir_860,51201,,,OK,,,,,gain=16;itime_ms=140;aim=skylight_beam;not_canopy,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,as7263
plants.soil,2026-07-01T18:01:30.312Z,2026-07-01 13:01:30.312,61,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,7443,UMLIFE_v2_TLC555,s3,origplant,soil_moisture,3070,,,OK,,,,,level=air-dry;role=diag;spread=30;gpio=36,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s3
plants.soil,2026-07-01T18:01:30.380Z,2026-07-01 13:01:30.380,62,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,7443,UMLIFE_v2_TLC555,s4,origplant,soil_moisture,3130,,,OK,,,,,level=air-dry;role=diag;spread=21;gpio=39,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s4
plants.soil,2026-07-01T18:01:30.460Z,2026-07-01 13:01:30.460,63,889c64,Sprout ESP32,0.7.0,experiment_capture_0_1,7443,UMLIFE_v2_TLC555,s1,origplant,soil_moisture,2698,,,OK,,,,,level=dry;role=disp;spread=38;gpio=34,,experiment,p04_p05_water_halfcup_quartercup,20260701_180122_p04_p05_water_halfcup_quartercup,1.0,s1
